date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:17:48	72639/72639	---M-Z	200	added ('OK')	text/html	date:Fri,%2012%20Dec%202025%2009:17:48%20GMT	https://zxnet.co.uk/spectrum/chaos/asm/	C:/My%20Web%20Sites/zxnet/zxnet.co.uk/spectrum/chaos/asm/index.html	(from )
09:17:48	145/145	---M-Z	200	added ('OK')	text/plain	etag:%2210d-62c3af9e93dc7-gzip%22	https://zxnet.co.uk/robots.txt		(from )
09:17:48	148/148	---M--	200	added ('OK')	image/gif	etag:%2294-3e9564c23b600%22	https://zxnet.co.uk/icons/blank.gif	C:/My%20Web%20Sites/zxnet/zxnet.co.uk/icons/blank.gif	(from https://zxnet.co.uk/spectrum/chaos/asm/)
09:17:48	216/216	---M--	200	added ('OK')	image/gif	etag:%22d8-3e9564c23b600%22	https://zxnet.co.uk/icons/back.gif	C:/My%20Web%20Sites/zxnet/zxnet.co.uk/icons/back.gif	(from https://zxnet.co.uk/spectrum/chaos/asm/)
09:17:48	229/229	---M--	200	added ('OK')	image/gif	etag:%22e5-3e9564c23b600%22	https://zxnet.co.uk/icons/text.gif	C:/My%20Web%20Sites/zxnet/zxnet.co.uk/icons/text.gif	(from https://zxnet.co.uk/spectrum/chaos/asm/)
09:17:48	1543/1543	---M-Z	200	added ('OK')	text/html	etag:%22607-5e591ef7f444d-gzip%22	https://zxnet.co.uk/spectrum/chaos/asm/7D00.html	C:/My%20Web%20Sites/zxnet/zxnet.co.uk/spectrum/chaos/asm/7D00.html	(from https://zxnet.co.uk/spectrum/chaos/asm/)
09:17:49	1587/1587	---M-Z	200	added ('OK')	text/html	etag:%22633-5e591ef7f4c1e-gzip%22	https://zxnet.co.uk/spectrum/chaos/asm/7D03.html	C:/My%20Web%20Sites/zxnet/zxnet.co.uk/spectrum/chaos/asm/7D03.html	(from https://zxnet.co.uk/spectrum/chaos/asm/)
09:17:49	72639/72639	---M-Z	200	added ('OK')	text/html	date:Fri,%2012%20Dec%202025%2009:17:49%20GMT	https://zxnet.co.uk/spectrum/chaos/asm/?C=N;O=D	C:/My%20Web%20Sites/zxnet/zxnet.co.uk/spectrum/chaos/asm/indexc052.html	(from https://zxnet.co.uk/spectrum/chaos/asm/)
09:17:49	11293/11293	---M-Z	200	added ('OK')	text/html	etag:%222c1d-5e591ef7f7af9-gzip%22	https://zxnet.co.uk/spectrum/chaos/asm/7D04.html	C:/My%20Web%20Sites/zxnet/zxnet.co.uk/spectrum/chaos/asm/7D04.html	(from https://zxnet.co.uk/spectrum/chaos/asm/)
09:17:49	35994/35994	---M-Z	200	added ('OK')	text/html	etag:%228c9a-5e591ef809bf3-gzip%22	https://zxnet.co.uk/spectrum/chaos/asm/7D60.html	C:/My%20Web%20Sites/zxnet/zxnet.co.uk/spectrum/chaos/asm/7D60.html	(from https://zxnet.co.uk/spectrum/chaos/asm/)
09:17:50	2175/2175	---M-Z	200	added ('OK')	text/html	etag:%2287f-5e591ef80af7a-gzip%22	https://zxnet.co.uk/spectrum/chaos/asm/7F27.html	C:/My%20Web%20Sites/zxnet/zxnet.co.uk/spectrum/chaos/asm/7F27.html	(from https://zxnet.co.uk/spectrum/chaos/asm/)
09:17:50	72639/72639	---M-Z	200	added ('OK')	text/html	date:Fri,%2012%20Dec%202025%2009:17:50%20GMT	https://zxnet.co.uk/spectrum/chaos/asm/?C=M;O=A	C:/My%20Web%20Sites/zxnet/zxnet.co.uk/spectrum/chaos/asm/indexf8a0.html	(from https://zxnet.co.uk/spectrum/chaos/asm/)
09:17:50	8525/8525	---M-Z	200	added ('OK')	text/html	etag:%22214d-5e591ef80ceb8-gzip%22	https://zxnet.co.uk/spectrum/chaos/asm/7F47.html	C:/My%20Web%20Sites/zxnet/zxnet.co.uk/spectrum/chaos/asm/7F47.html	(from https://zxnet.co.uk/spectrum/chaos/asm/)
09:17:50	2703/2703	---M-Z	200	added ('OK')	text/html	etag:%22a8f-5e591ef8732f6-gzip%22	https://zxnet.co.uk/spectrum/chaos/asm/8F8B.html	C:/My%20Web%20Sites/zxnet/zxnet.co.uk/spectrum/chaos/asm/8F8B.html	(from https://zxnet.co.uk/spectrum/chaos/asm/)
09:17:50	17162/17162	---M-Z	200	added ('OK')	text/html	etag:%22430a-5e591ef877941-gzip%22	https://zxnet.co.uk/spectrum/chaos/asm/8F9A.html	C:/My%20Web%20Sites/zxnet/zxnet.co.uk/spectrum/chaos/asm/8F9A.html	(from https://zxnet.co.uk/spectrum/chaos/asm/)
09:17:51	15667/15667	---M-Z	200	added ('OK')	text/html	etag:%223d33-5e591ef8d1e24-gzip%22	https://zxnet.co.uk/spectrum/chaos/asm/9ADD.html	C:/My%20Web%20Sites/zxnet/zxnet.co.uk/spectrum/chaos/asm/9ADD.html	(from https://zxnet.co.uk/spectrum/chaos/asm/)
09:17:51	72639/72639	---M-Z	200	added ('OK')	text/html	date:Fri,%2012%20Dec%202025%2009:17:51%20GMT	https://zxnet.co.uk/spectrum/chaos/asm/?C=S;O=A	C:/My%20Web%20Sites/zxnet/zxnet.co.uk/spectrum/chaos/asm/indexbfec.html	(from https://zxnet.co.uk/spectrum/chaos/asm/)
09:17:51	2762/2762	---M-Z	200	added ('OK')	text/html	etag:%22aca-5e591ef8d2dc3-gzip%22	https://zxnet.co.uk/spectrum/chaos/asm/9B76.html	C:/My%20Web%20Sites/zxnet/zxnet.co.uk/spectrum/chaos/asm/9B76.html	(from https://zxnet.co.uk/spectrum/chaos/asm/)
09:17:51	5293/5293	---M-Z	200	added ('OK')	text/html	etag:%2214ad-5e591ef8d4149-gzip%22	https://zxnet.co.uk/spectrum/chaos/asm/9B85.html	C:/My%20Web%20Sites/zxnet/zxnet.co.uk/spectrum/chaos/asm/9B85.html	(from https://zxnet.co.uk/spectrum/chaos/asm/)
09:17:52	10141/10141	---M-Z	200	added ('OK')	text/html	etag:%22279d-5e591ef8d6856-gzip%22	https://zxnet.co.uk/spectrum/chaos/asm/9BB3.html	C:/My%20Web%20Sites/zxnet/zxnet.co.uk/spectrum/chaos/asm/9BB3.html	(from https://zxnet.co.uk/spectrum/chaos/asm/)
09:17:52	72639/72639	---M-Z	200	added ('OK')	text/html	date:Fri,%2012%20Dec%202025%2009:17:52%20GMT	https://zxnet.co.uk/spectrum/chaos/asm/?C=D;O=A	C:/My%20Web%20Sites/zxnet/zxnet.co.uk/spectrum/chaos/asm/index30b5.html	(from https://zxnet.co.uk/spectrum/chaos/asm/)
09:17:52	1587/1587	---M-Z	200	added ('OK')	text/html	etag:%22633-5e591ef8d6c3f-gzip%22	https://zxnet.co.uk/spectrum/chaos/asm/9C0E.html	C:/My%20Web%20Sites/zxnet/zxnet.co.uk/spectrum/chaos/asm/9C0E.html	(from https://zxnet.co.uk/spectrum/chaos/asm/)
09:17:52	8134/8134	---M-Z	200	added ('OK')	text/html	etag:%221fc6-5e591ef8d8b7c-gzip%22	https://zxnet.co.uk/spectrum/chaos/asm/9C0F.html	C:/My%20Web%20Sites/zxnet/zxnet.co.uk/spectrum/chaos/asm/9C0F.html	(from https://zxnet.co.uk/spectrum/chaos/asm/)
09:17:52	37043/37043	---M-Z	200	added ('OK')	text/html	etag:%2290b3-5e591ef8e142b-gzip%22	https://zxnet.co.uk/spectrum/chaos/asm/9C59.html	C:/My%20Web%20Sites/zxnet/zxnet.co.uk/spectrum/chaos/asm/9C59.html	(from https://zxnet.co.uk/spectrum/chaos/asm/)
09:17:53	36799/36799	---M-Z	200	added ('OK')	text/html	etag:%228fbf-5e591ef8e9cd9-gzip%22	https://zxnet.co.uk/spectrum/chaos/asm/9DE0.html	C:/My%20Web%20Sites/zxnet/zxnet.co.uk/spectrum/chaos/asm/9DE0.html	(from https://zxnet.co.uk/spectrum/chaos/asm/)
09:17:53	49649/49649	---M-Z	200	added ('OK')	text/html	etag:%22c1f1-5e591ef8f584a-gzip%22	https://zxnet.co.uk/spectrum/chaos/asm/9F50.html	C:/My%20Web%20Sites/zxnet/zxnet.co.uk/spectrum/chaos/asm/9F50.html	(from https://zxnet.co.uk/spectrum/chaos/asm/)
09:17:53	13496/13496	---M-Z	200	added ('OK')	text/html	etag:%2234b8-5e591ef814bb0-gzip%22	https://zxnet.co.uk/spectrum/chaos/asm/80B0.html	C:/My%20Web%20Sites/zxnet/zxnet.co.uk/spectrum/chaos/asm/80B0.html	(from https://zxnet.co.uk/spectrum/chaos/asm/)
09:17:53	7817/7817	---M-Z	200	added ('OK')	text/html	etag:%221e89-5e591ef819db0-gzip%22	https://zxnet.co.uk/spectrum/chaos/asm/82C0.html	C:/My%20Web%20Sites/zxnet/zxnet.co.uk/spectrum/chaos/asm/82C0.html	(from https://zxnet.co.uk/spectrum/chaos/asm/)
09:17:54	6507/6507	---M-Z	200	added ('OK')	text/html	etag:%22196b-5e591ef826ca8-gzip%22	https://zxnet.co.uk/spectrum/chaos/asm/83D0.html	C:/My%20Web%20Sites/zxnet/zxnet.co.uk/spectrum/chaos/asm/83D0.html	(from https://zxnet.co.uk/spectrum/chaos/asm/)
09:17:54	2965/2965	---M-Z	200	added ('OK')	text/html	etag:%22b95-5e591ef82e1e0-gzip%22	https://zxnet.co.uk/spectrum/chaos/asm/84B0.html	C:/My%20Web%20Sites/zxnet/zxnet.co.uk/spectrum/chaos/asm/84B0.html	(from https://zxnet.co.uk/spectrum/chaos/asm/)
09:17:54	6784/6784	---M-Z	200	added ('OK')	text/html	etag:%221a80-5e591ef82fd26-gzip%22	https://zxnet.co.uk/spectrum/chaos/asm/84C0.html	C:/My%20Web%20Sites/zxnet/zxnet.co.uk/spectrum/chaos/asm/84C0.html	(from https://zxnet.co.uk/spectrum/chaos/asm/)
09:17:54	24269/24269	---M-Z	200	added ('OK')	text/html	etag:%225ecd-5e591ef835adf-gzip%22	https://zxnet.co.uk/spectrum/chaos/asm/84F7.html	C:/My%20Web%20Sites/zxnet/zxnet.co.uk/spectrum/chaos/asm/84F7.html	(from https://zxnet.co.uk/spectrum/chaos/asm/)
09:17:54	20504/20504	---M-Z	200	added ('OK')	text/html	etag:%225018-5e591ef83ace0-gzip%22	https://zxnet.co.uk/spectrum/chaos/asm/85F6.html	C:/My%20Web%20Sites/zxnet/zxnet.co.uk/spectrum/chaos/asm/85F6.html	(from https://zxnet.co.uk/spectrum/chaos/asm/)
09:17:55	5478/5478	---M-Z	200	added ('OK')	text/html	etag:%221566-5e591ef83c451-gzip%22	https://zxnet.co.uk/spectrum/chaos/asm/86C3.html	C:/My%20Web%20Sites/zxnet/zxnet.co.uk/spectrum/chaos/asm/86C3.html	(from https://zxnet.co.uk/spectrum/chaos/asm/)
09:17:55	8478/8478	---M-Z	200	added ('OK')	text/html	etag:%22211e-5e591ef83eb5d-gzip%22	https://zxnet.co.uk/spectrum/chaos/asm/86EF.html	C:/My%20Web%20Sites/zxnet/zxnet.co.uk/spectrum/chaos/asm/86EF.html	(from https://zxnet.co.uk/spectrum/chaos/asm/)
09:17:55	5632/5632	---M-Z	200	added ('OK')	text/html	etag:%221600-5e591ef84740a-gzip%22	https://zxnet.co.uk/spectrum/chaos/asm/87EF.html	C:/My%20Web%20Sites/zxnet/zxnet.co.uk/spectrum/chaos/asm/87EF.html	(from https://zxnet.co.uk/spectrum/chaos/asm/)
09:17:55	1579/1579	---M-Z	200	added ('OK')	text/html	etag:%2262b-5e591ef84b66d-gzip%22	https://zxnet.co.uk/spectrum/chaos/asm/89A7.html	C:/My%20Web%20Sites/zxnet/zxnet.co.uk/spectrum/chaos/asm/89A7.html	(from https://zxnet.co.uk/spectrum/chaos/asm/)
09:17:56	1575/1575	---M-Z	200	added ('OK')	text/html	etag:%22627-5e591ef84c226-gzip%22	https://zxnet.co.uk/spectrum/chaos/asm/89A8.html	C:/My%20Web%20Sites/zxnet/zxnet.co.uk/spectrum/chaos/asm/89A8.html	(from https://zxnet.co.uk/spectrum/chaos/asm/)
09:17:56	1581/1581	---M-Z	200	added ('OK')	text/html	etag:%2262d-5e591ef84c9f4-gzip%22	https://zxnet.co.uk/spectrum/chaos/asm/89A9.html	C:/My%20Web%20Sites/zxnet/zxnet.co.uk/spectrum/chaos/asm/89A9.html	(from https://zxnet.co.uk/spectrum/chaos/asm/)
09:17:56	1617/1617	---M-Z	200	added ('OK')	text/html	etag:%22651-5e591ef84cddd-gzip%22	https://zxnet.co.uk/spectrum/chaos/asm/89AA.html	C:/My%20Web%20Sites/zxnet/zxnet.co.uk/spectrum/chaos/asm/89AA.html	(from https://zxnet.co.uk/spectrum/chaos/asm/)
09:17:56	1585/1585	---M-Z	200	added ('OK')	text/html	etag:%22631-5e591ef84d994-gzip%22	https://zxnet.co.uk/spectrum/chaos/asm/89AC.html	C:/My%20Web%20Sites/zxnet/zxnet.co.uk/spectrum/chaos/asm/89AC.html	(from https://zxnet.co.uk/spectrum/chaos/asm/)
09:17:56	1595/1595	---M-Z	200	added ('OK')	text/html	etag:%2263b-5e591ef84dd7b-gzip%22	https://zxnet.co.uk/spectrum/chaos/asm/89AE.html	C:/My%20Web%20Sites/zxnet/zxnet.co.uk/spectrum/chaos/asm/89AE.html	(from https://zxnet.co.uk/spectrum/chaos/asm/)
09:17:57	1579/1579	---M-Z	200	added ('OK')	text/html	etag:%2262b-5e591ef84e54b-gzip%22	https://zxnet.co.uk/spectrum/chaos/asm/89AF.html	C:/My%20Web%20Sites/zxnet/zxnet.co.uk/spectrum/chaos/asm/89AF.html	(from https://zxnet.co.uk/spectrum/chaos/asm/)
09:17:57	7043/7043	---M-Z	200	added ('OK')	text/html	etag:%221b83-5e591ef85009f-gzip%22	https://zxnet.co.uk/spectrum/chaos/asm/89B0.html	C:/My%20Web%20Sites/zxnet/zxnet.co.uk/spectrum/chaos/asm/89B0.html	(from https://zxnet.co.uk/spectrum/chaos/asm/)
09:17:57	1783/1783	---M-Z	200	added ('OK')	text/html	etag:%226f7-5e591ef850c57-gzip%22	https://zxnet.co.uk/spectrum/chaos/asm/89EF.html	C:/My%20Web%20Sites/zxnet/zxnet.co.uk/spectrum/chaos/asm/89EF.html	(from https://zxnet.co.uk/spectrum/chaos/asm/)
09:17:57	130246/130246	---M-Z	200	added ('OK')	text/html	etag:%221fcc6-5e591ef872740-gzip%22	https://zxnet.co.uk/spectrum/chaos/asm/89F9.html	C:/My%20Web%20Sites/zxnet/zxnet.co.uk/spectrum/chaos/asm/89F9.html	(from https://zxnet.co.uk/spectrum/chaos/asm/)
09:17:58	1721/1721	---M-Z	200	added ('OK')	text/html	etag:%226b9-5e591ef87e69a-gzip%22	https://zxnet.co.uk/spectrum/chaos/asm/90D7.html	C:/My%20Web%20Sites/zxnet/zxnet.co.uk/spectrum/chaos/asm/90D7.html	(from https://zxnet.co.uk/spectrum/chaos/asm/)
09:17:58	1577/1577	---M-Z	200	added ('OK')	text/html	etag:%22629-5e591ef87ee69-gzip%22	https://zxnet.co.uk/spectrum/chaos/asm/90DF.html	C:/My%20Web%20Sites/zxnet/zxnet.co.uk/spectrum/chaos/asm/90DF.html	(from https://zxnet.co.uk/spectrum/chaos/asm/)
09:17:58	3290/3290	---M-Z	200	added ('OK')	text/html	etag:%22cda-5e591ef87fa1f-gzip%22	https://zxnet.co.uk/spectrum/chaos/asm/90E0.html	C:/My%20Web%20Sites/zxnet/zxnet.co.uk/spectrum/chaos/asm/90E0.html	(from https://zxnet.co.uk/spectrum/chaos/asm/)
09:17:58	4183/4183	---M-Z	200	added ('OK')	text/html	etag:%221057-5e591ef88118d-gzip%22	https://zxnet.co.uk/spectrum/chaos/asm/90F0.html	C:/My%20Web%20Sites/zxnet/zxnet.co.uk/spectrum/chaos/asm/90F0.html	(from https://zxnet.co.uk/spectrum/chaos/asm/)
09:17:58	4044/4044	---M-Z	200	added ('OK')	text/html	etag:%22fcc-5e591ef8903ac-gzip%22	https://zxnet.co.uk/spectrum/chaos/asm/92AA.html	C:/My%20Web%20Sites/zxnet/zxnet.co.uk/spectrum/chaos/asm/92AA.html	(from https://zxnet.co.uk/spectrum/chaos/asm/)
09:17:59	6772/6772	---M-Z	200	added ('OK')	text/html	etag:%221a74-5e591ef891f01-gzip%22	https://zxnet.co.uk/spectrum/chaos/asm/92BE.html	C:/My%20Web%20Sites/zxnet/zxnet.co.uk/spectrum/chaos/asm/92BE.html	(from https://zxnet.co.uk/spectrum/chaos/asm/)
09:17:59	12868/12868	---M-Z	200	added ('OK')	text/html	etag:%223244-5e591ef8951c5-gzip%22	https://zxnet.co.uk/spectrum/chaos/asm/92F9.html	C:/My%20Web%20Sites/zxnet/zxnet.co.uk/spectrum/chaos/asm/92F9.html	(from https://zxnet.co.uk/spectrum/chaos/asm/)
09:17:59	22275/22275	---M-Z	200	added ('OK')	text/html	etag:%225703-5e591ef8a5f39-gzip%22	https://zxnet.co.uk/spectrum/chaos/asm/94A7.html	C:/My%20Web%20Sites/zxnet/zxnet.co.uk/spectrum/chaos/asm/94A7.html	(from https://zxnet.co.uk/spectrum/chaos/asm/)
09:17:59	3252/3252	---M-Z	200	added ('OK')	text/html	etag:%22cb4-5e591ef8a6ed9-gzip%22	https://zxnet.co.uk/spectrum/chaos/asm/95B8.html	C:/My%20Web%20Sites/zxnet/zxnet.co.uk/spectrum/chaos/asm/95B8.html	(from https://zxnet.co.uk/spectrum/chaos/asm/)
09:18:00	19335/19335	---M-Z	200	added ('OK')	text/html	etag:%224b87-5e591ef8ac0da-gzip%22	https://zxnet.co.uk/spectrum/chaos/asm/95C7.html	C:/My%20Web%20Sites/zxnet/zxnet.co.uk/spectrum/chaos/asm/95C7.html	(from https://zxnet.co.uk/spectrum/chaos/asm/)
09:18:00	4285/4285	---M-Z	200	added ('OK')	text/html	etag:%2210bd-5e591ef8af785-gzip%22	https://zxnet.co.uk/spectrum/chaos/asm/96D1.html	C:/My%20Web%20Sites/zxnet/zxnet.co.uk/spectrum/chaos/asm/96D1.html	(from https://zxnet.co.uk/spectrum/chaos/asm/)
09:18:00	3631/3631	---M-Z	200	added ('OK')	text/html	etag:%22e2f-5e591ef8b0726-gzip%22	https://zxnet.co.uk/spectrum/chaos/asm/96E6.html	C:/My%20Web%20Sites/zxnet/zxnet.co.uk/spectrum/chaos/asm/96E6.html	(from https://zxnet.co.uk/spectrum/chaos/asm/)
09:18:00	10844/10844	---M-Z	200	added ('OK')	text/html	etag:%222a5c-5e591ef8b2e32-gzip%22	https://zxnet.co.uk/spectrum/chaos/asm/96F3.html	C:/My%20Web%20Sites/zxnet/zxnet.co.uk/spectrum/chaos/asm/96F3.html	(from https://zxnet.co.uk/spectrum/chaos/asm/)
09:18:00	6168/6168	---M-Z	200	added ('OK')	text/html	etag:%221818-5e591ef8b7863-gzip%22	https://zxnet.co.uk/spectrum/chaos/asm/97A3.html	C:/My%20Web%20Sites/zxnet/zxnet.co.uk/spectrum/chaos/asm/97A3.html	(from https://zxnet.co.uk/spectrum/chaos/asm/)
09:18:01	1587/1587	---M-Z	200	added ('OK')	text/html	etag:%22633-5e591ef8b841b-gzip%22	https://zxnet.co.uk/spectrum/chaos/asm/97CE.html	C:/My%20Web%20Sites/zxnet/zxnet.co.uk/spectrum/chaos/asm/97CE.html	(from https://zxnet.co.uk/spectrum/chaos/asm/)
09:18:01	1589/1589	---M-Z	200	added ('OK')	text/html	etag:%22635-5e591ef8b8bea-gzip%22	https://zxnet.co.uk/spectrum/chaos/asm/97CF.html	C:/My%20Web%20Sites/zxnet/zxnet.co.uk/spectrum/chaos/asm/97CF.html	(from https://zxnet.co.uk/spectrum/chaos/asm/)
09:18:01	6977/6977	---M-Z	200	added ('OK')	text/html	etag:%221b41-5e591ef8baf10-gzip%22	https://zxnet.co.uk/spectrum/chaos/asm/97D1.html	C:/My%20Web%20Sites/zxnet/zxnet.co.uk/spectrum/chaos/asm/97D1.html	(from https://zxnet.co.uk/spectrum/chaos/asm/)
09:18:01	3812/3812	---M-Z	200	added ('OK')	text/html	etag:%22ee4-5e591ef8c1c67-gzip%22	https://zxnet.co.uk/spectrum/chaos/asm/98DB.html	C:/My%20Web%20Sites/zxnet/zxnet.co.uk/spectrum/chaos/asm/98DB.html	(from https://zxnet.co.uk/spectrum/chaos/asm/)
09:18:02	8779/8779	---M-Z	200	added ('OK')	text/html	etag:%22224b-5e591ef8c3ba7-gzip%22	https://zxnet.co.uk/spectrum/chaos/asm/98F1.html	C:/My%20Web%20Sites/zxnet/zxnet.co.uk/spectrum/chaos/asm/98F1.html	(from https://zxnet.co.uk/spectrum/chaos/asm/)
09:18:02	23381/23381	---M-Z	200	added ('OK')	text/html	etag:%225b55-5e591ef8ce778-gzip%22	https://zxnet.co.uk/spectrum/chaos/asm/99F1.html	C:/My%20Web%20Sites/zxnet/zxnet.co.uk/spectrum/chaos/asm/99F1.html	(from https://zxnet.co.uk/spectrum/chaos/asm/)
09:18:02	1771/1771	---M-Z	200	added ('OK')	text/html	etag:%226eb-5e591ef81b51e-gzip%22	https://zxnet.co.uk/spectrum/chaos/asm/831F.html	C:/My%20Web%20Sites/zxnet/zxnet.co.uk/spectrum/chaos/asm/831F.html	(from https://zxnet.co.uk/spectrum/chaos/asm/)
09:18:02	2970/2970	---M-Z	200	added ('OK')	text/html	etag:%22b9a-5e591ef81fb69-gzip%22	https://zxnet.co.uk/spectrum/chaos/asm/834B.html	C:/My%20Web%20Sites/zxnet/zxnet.co.uk/spectrum/chaos/asm/834B.html	(from https://zxnet.co.uk/spectrum/chaos/asm/)
09:18:02	6350/6350	---M-Z	200	added ('OK')	text/html	etag:%2218ce-5e591ef8235fd-gzip%22	https://zxnet.co.uk/spectrum/chaos/asm/836A.html	C:/My%20Web%20Sites/zxnet/zxnet.co.uk/spectrum/chaos/asm/836A.html	(from https://zxnet.co.uk/spectrum/chaos/asm/)
09:18:03	6484/6484	---M-Z	200	added ('OK')	text/html	etag:%221954-5e591ef825153-gzip%22	https://zxnet.co.uk/spectrum/chaos/asm/839C.html	C:/My%20Web%20Sites/zxnet/zxnet.co.uk/spectrum/chaos/asm/839C.html	(from https://zxnet.co.uk/spectrum/chaos/asm/)
09:18:03	8135/8135	---M-Z	200	added ('OK')	text/html	etag:%221fc7-5e591ef82d619-gzip%22	https://zxnet.co.uk/spectrum/chaos/asm/846A.html	C:/My%20Web%20Sites/zxnet/zxnet.co.uk/spectrum/chaos/asm/846A.html	(from https://zxnet.co.uk/spectrum/chaos/asm/)
09:18:03	1581/1581	---M-Z	200	added ('OK')	text/html	etag:%2262d-5e591ef83f32c-gzip%22	https://zxnet.co.uk/spectrum/chaos/asm/873C.html	C:/My%20Web%20Sites/zxnet/zxnet.co.uk/spectrum/chaos/asm/873C.html	(from https://zxnet.co.uk/spectrum/chaos/asm/)
09:18:03	1581/1581	---M-Z	200	added ('OK')	text/html	etag:%2262d-5e591ef83f713-gzip%22	https://zxnet.co.uk/spectrum/chaos/asm/873D.html	C:/My%20Web%20Sites/zxnet/zxnet.co.uk/spectrum/chaos/asm/873D.html	(from https://zxnet.co.uk/spectrum/chaos/asm/)
09:18:04	1581/1581	---M-Z	200	added ('OK')	text/html	etag:%2262d-5e591ef83fee3-gzip%22	https://zxnet.co.uk/spectrum/chaos/asm/873E.html	C:/My%20Web%20Sites/zxnet/zxnet.co.uk/spectrum/chaos/asm/873E.html	(from https://zxnet.co.uk/spectrum/chaos/asm/)
09:18:04	1581/1581	---M-Z	200	added ('OK')	text/html	etag:%2262d-5e591ef8406b3-gzip%22	https://zxnet.co.uk/spectrum/chaos/asm/873F.html	C:/My%20Web%20Sites/zxnet/zxnet.co.uk/spectrum/chaos/asm/873F.html	(from https://zxnet.co.uk/spectrum/chaos/asm/)
09:18:04	1655/1655	---M-Z	200	added ('OK')	text/html	etag:%22677-5e591ef877d29-gzip%22	https://zxnet.co.uk/spectrum/chaos/asm/903E.html	C:/My%20Web%20Sites/zxnet/zxnet.co.uk/spectrum/chaos/asm/903E.html	(from https://zxnet.co.uk/spectrum/chaos/asm/)
09:18:04	1581/1581	---M-Z	200	added ('OK')	text/html	etag:%2262d-5e591ef87987e-gzip%22	https://zxnet.co.uk/spectrum/chaos/asm/904A.html	C:/My%20Web%20Sites/zxnet/zxnet.co.uk/spectrum/chaos/asm/904A.html	(from https://zxnet.co.uk/spectrum/chaos/asm/)
09:18:04	7163/7163	---M-Z	200	added ('OK')	text/html	etag:%221bfb-5e591ef87b3d4-gzip%22	https://zxnet.co.uk/spectrum/chaos/asm/904B.html	C:/My%20Web%20Sites/zxnet/zxnet.co.uk/spectrum/chaos/asm/904B.html	(from https://zxnet.co.uk/spectrum/chaos/asm/)
09:18:05	1579/1579	---M-Z	200	added ('OK')	text/html	etag:%2262b-5e591ef87bba3-gzip%22	https://zxnet.co.uk/spectrum/chaos/asm/907A.html	C:/My%20Web%20Sites/zxnet/zxnet.co.uk/spectrum/chaos/asm/907A.html	(from https://zxnet.co.uk/spectrum/chaos/asm/)
09:18:05	6309/6309	---M-Z	200	added ('OK')	text/html	etag:%2218a5-5e591ef87d312-gzip%22	https://zxnet.co.uk/spectrum/chaos/asm/907B.html	C:/My%20Web%20Sites/zxnet/zxnet.co.uk/spectrum/chaos/asm/907B.html	(from https://zxnet.co.uk/spectrum/chaos/asm/)
09:18:05	2998/2998	---M-Z	200	added ('OK')	text/html	etag:%22bb6-5e591ef87dec9-gzip%22	https://zxnet.co.uk/spectrum/chaos/asm/909F.html	C:/My%20Web%20Sites/zxnet/zxnet.co.uk/spectrum/chaos/asm/909F.html	(from https://zxnet.co.uk/spectrum/chaos/asm/)
09:18:05	1799/1799	---M-Z	200	added ('OK')	text/html	etag:%22707-5e591ef881d44-gzip%22	https://zxnet.co.uk/spectrum/chaos/asm/910D.html	C:/My%20Web%20Sites/zxnet/zxnet.co.uk/spectrum/chaos/asm/910D.html	(from https://zxnet.co.uk/spectrum/chaos/asm/)
09:18:06	1799/1799	---M-Z	200	added ('OK')	text/html	etag:%22707-5e591ef8834b4-gzip%22	https://zxnet.co.uk/spectrum/chaos/asm/912B.html	C:/My%20Web%20Sites/zxnet/zxnet.co.uk/spectrum/chaos/asm/912B.html	(from https://zxnet.co.uk/spectrum/chaos/asm/)
09:18:06	1799/1799	---M-Z	200	added ('OK')	text/html	etag:%22707-5e591ef884452-gzip%22	https://zxnet.co.uk/spectrum/chaos/asm/913F.html	C:/My%20Web%20Sites/zxnet/zxnet.co.uk/spectrum/chaos/asm/913F.html	(from https://zxnet.co.uk/spectrum/chaos/asm/)
09:18:06	1579/1579	---M-Z	200	added ('OK')	text/html	etag:%2262b-5e591ef895d7c-gzip%22	https://zxnet.co.uk/spectrum/chaos/asm/937B.html	C:/My%20Web%20Sites/zxnet/zxnet.co.uk/spectrum/chaos/asm/937B.html	(from https://zxnet.co.uk/spectrum/chaos/asm/)
09:18:06	1662/1662	---M-Z	200	added ('OK')	text/html	etag:%2267e-5e591ef89654c-gzip%22	https://zxnet.co.uk/spectrum/chaos/asm/937C.html	C:/My%20Web%20Sites/zxnet/zxnet.co.uk/spectrum/chaos/asm/937C.html	(from https://zxnet.co.uk/spectrum/chaos/asm/)
09:18:06	1608/1608	---M-Z	200	added ('OK')	text/html	etag:%22648-5e591ef896934-gzip%22	https://zxnet.co.uk/spectrum/chaos/asm/937E.html	C:/My%20Web%20Sites/zxnet/zxnet.co.uk/spectrum/chaos/asm/937E.html	(from https://zxnet.co.uk/spectrum/chaos/asm/)
09:18:07	1611/1611	---M-Z	200	added ('OK')	text/html	etag:%2264b-5e591ef897103-gzip%22	https://zxnet.co.uk/spectrum/chaos/asm/937F.html	C:/My%20Web%20Sites/zxnet/zxnet.co.uk/spectrum/chaos/asm/937F.html	(from https://zxnet.co.uk/spectrum/chaos/asm/)
